# x1 y1 z1  x2 y2 z2
# coil 1.2.1
955.0	-15.750000000000004	-27.27980021920981	955.0	-18.65541045894686	-25.38160082832082
955.0	-18.65541045894686	-25.38160082832082	955.0	-21.334369506210827	-23.175303186203667
955.0	-21.334369506210827	-23.175303186203667	955.0	-23.75435820797223	-20.68768875750364
955.0	-23.75435820797223	-20.68768875750364	955.0	-25.88600117959523	-17.94895381157338
955.0	-25.88600117959523	-17.94895381157338	955.0	-27.70342316300439	-14.992342880667833
955.0	-27.70342316300439	-14.992342880667833	955.0	-29.184563117266254	-11.85374521635681
955.0	-29.184563117266254	-11.85374521635681	955.0	-30.311442009741384	-8.571259142628072
955.0	-30.311442009741384	-8.571259142628072	955.0	-31.070381057185752	-5.184729593843111
955.0	-31.070381057185752	-5.184729593843111	955.0	-31.452167767649467	-1.7352644512097533
955.0	-31.452167767649467	-1.7352644512097533	955.0	-31.452167767649463	1.735264451209742
955.0	-31.452167767649463	1.735264451209742	955.0	-31.070381057185756	5.184729593843099
955.0	-31.070381057185756	5.184729593843099	955.0	-30.31144200974139	8.571259142628062
955.0	-30.31144200974139	8.571259142628062	955.0	-29.184563117266258	11.853745216356803
955.0	-29.184563117266258	11.853745216356803	955.0	-27.7034231630044	14.992342880667824
955.0	-27.7034231630044	14.992342880667824	955.0	-25.88600117959522	17.94895381157339
955.0	-25.88600117959522	17.94895381157339	955.0	-23.754358207972228	20.68768875750364
955.0	-23.754358207972228	20.68768875750364	955.0	-21.334369506210855	23.17530318620364
955.0	-21.334369506210855	23.17530318620364	955.0	-18.655410458946882	25.381600828320803
955.0	-18.655410458946882	25.381600828320803	955.0	-15.75000000000001	27.279800219209804
955.0	-15.75000000000001	27.279800219209804	1015.0	-15.75000000000001	27.279800219209804
1015.0	-15.75000000000001	27.279800219209804	1015.0	-18.655410458946882	25.381600828320803
1015.0	-18.655410458946882	25.381600828320803	1015.0	-21.334369506210855	23.17530318620364
1015.0	-21.334369506210855	23.17530318620364	1015.0	-23.754358207972228	20.68768875750364
1015.0	-23.754358207972228	20.68768875750364	1015.0	-25.88600117959522	17.94895381157339
1015.0	-25.88600117959522	17.94895381157339	1015.0	-27.7034231630044	14.992342880667824
1015.0	-27.7034231630044	14.992342880667824	1015.0	-29.184563117266258	11.853745216356803
1015.0	-29.184563117266258	11.853745216356803	1015.0	-30.31144200974139	8.571259142628062
1015.0	-30.31144200974139	8.571259142628062	1015.0	-31.070381057185756	5.184729593843099
1015.0	-31.070381057185756	5.184729593843099	1015.0	-31.452167767649463	1.735264451209742
1015.0	-31.452167767649463	1.735264451209742	1015.0	-31.452167767649467	-1.7352644512097533
1015.0	-31.452167767649467	-1.7352644512097533	1015.0	-31.070381057185752	-5.184729593843111
1015.0	-31.070381057185752	-5.184729593843111	1015.0	-30.311442009741384	-8.571259142628072
1015.0	-30.311442009741384	-8.571259142628072	1015.0	-29.184563117266254	-11.85374521635681
1015.0	-29.184563117266254	-11.85374521635681	1015.0	-27.70342316300439	-14.992342880667833
1015.0	-27.70342316300439	-14.992342880667833	1015.0	-25.886001179595212	-17.9489538115734
1015.0	-25.886001179595212	-17.9489538115734	1015.0	-23.75435820797223	-20.68768875750364
1015.0	-23.75435820797223	-20.68768875750364	1015.0	-21.334369506210848	-23.175303186203646
1015.0	-21.334369506210848	-23.175303186203646	1015.0	-18.65541045894686	-25.38160082832082
1015.0	-18.65541045894686	-25.38160082832082	1015.0	-15.750000000000004	-27.27980021920981
1015.0	-15.750000000000004	-27.27980021920981	955.0	-15.750000000000004	-27.27980021920981
# coil 1.2.2
955.0	15.749999999999996	-27.279800219209815	955.0	18.65541045894688	-25.381600828320803
955.0	18.65541045894688	-25.381600828320803	955.0	21.33436950621084	-23.17530318620365
955.0	21.33436950621084	-23.17530318620365	955.0	23.754358207972235	-20.687688757503633
955.0	23.754358207972235	-20.687688757503633	955.0	25.886001179595233	-17.948953811573368
955.0	25.886001179595233	-17.948953811573368	955.0	27.70342316300441	-14.992342880667803
955.0	27.70342316300441	-14.992342880667803	955.0	29.184563117266254	-11.853745216356817
955.0	29.184563117266254	-11.853745216356817	955.0	30.311442009741395	-8.571259142628048
955.0	30.311442009741395	-8.571259142628048	955.0	31.070381057185752	-5.18472959384311
955.0	31.070381057185752	-5.18472959384311	955.0	31.452167767649463	-1.7352644512097666
955.0	31.452167767649463	-1.7352644512097666	955.0	31.452167767649463	1.7352644512097635
955.0	31.452167767649463	1.7352644512097635	955.0	31.070381057185752	5.18472959384312
955.0	31.070381057185752	5.18472959384312	955.0	30.311442009741395	8.571259142628051
955.0	30.311442009741395	8.571259142628051	955.0	29.18456311726625	11.85374521635682
955.0	29.18456311726625	11.85374521635682	955.0	27.703423163004402	14.992342880667819
955.0	27.703423163004402	14.992342880667819	955.0	25.886001179595223	17.948953811573386
955.0	25.886001179595223	17.948953811573386	955.0	23.754358207972235	20.687688757503636
955.0	23.754358207972235	20.687688757503636	955.0	21.33436950621084	23.175303186203653
955.0	21.33436950621084	23.175303186203653	955.0	18.655410458946864	25.381600828320817
955.0	18.655410458946864	25.381600828320817	955.0	15.749999999999996	27.279800219209815
955.0	15.749999999999996	27.279800219209815	1015.0	15.749999999999996	27.279800219209815
1015.0	15.749999999999996	27.279800219209815	1015.0	18.65541045894687	25.381600828320813
1015.0	18.65541045894687	25.381600828320813	1015.0	21.33436950621084	23.175303186203653
1015.0	21.33436950621084	23.175303186203653	1015.0	23.754358207972235	20.687688757503636
1015.0	23.754358207972235	20.687688757503636	1015.0	25.886001179595223	17.948953811573386
