# x1 y1 z1  x2 y2 z2
# coil 1.1.1
945.0	27.27980021920981	15.750000000000004	945.0	25.38160082832081	18.655410458946875	
945.0	25.38160082832081	18.655410458946875	945.0	23.17530318620365	21.334369506210844	
945.0	23.17530318620365	21.334369506210844	945.0	20.687688757503636	23.754358207972235	
945.0	20.687688757503636	23.754358207972235	945.0	17.948953811573382	25.886001179595226	
945.0	17.948953811573382	25.886001179595226	945.0	14.992342880667813	27.703423163004402	
945.0	14.992342880667813	27.703423163004402	945.0	11.853745216356819	29.18456311726625	
945.0	11.853745216356819	29.18456311726625	945.0	8.571259142628055	30.31144200974139	
945.0	8.571259142628055	30.31144200974139	945.0	5.184729593843118	31.070381057185752	
945.0	5.184729593843118	31.070381057185752	945.0	1.73526445120976	31.452167767649463	
945.0	1.73526445120976	31.452167767649463	945.0	-1.7352644512097635	31.452167767649463	
945.0	-1.7352644512097635	31.452167767649463	945.0	-5.184729593843118	31.070381057185752	
945.0	-5.184729593843118	31.070381057185752	945.0	-8.571259142628051	30.311442009741395	
945.0	-8.571259142628051	30.311442009741395	945.0	-11.853745216356819	29.18456311726625	
945.0	-11.853745216356819	29.18456311726625	945.0	-14.992342880667813	27.703423163004402	
945.0	-14.992342880667813	27.703423163004402	945.0	-17.948953811573386	25.886001179595223	
945.0	-17.948953811573386	25.886001179595223	945.0	-20.687688757503636	23.754358207972235	
945.0	-20.687688757503636	23.754358207972235	945.0	-23.17530318620365	21.334369506210844	
945.0	-23.17530318620365	21.334369506210844	945.0	-25.381600828320813	18.655410458946868	
945.0	-25.381600828320813	18.655410458946868	945.0	-27.27980021920981	15.750000000000004	
945.0	-27.27980021920981	15.750000000000004	1005.0	-27.27980021920981	15.750000000000004	
1005.0	-27.27980021920981	15.750000000000004	1005.0	-25.38160082832081	18.655410458946875	
1005.0	-25.38160082832081	18.655410458946875	1005.0	-23.17530318620365	21.334369506210844	
1005.0	-23.17530318620365	21.334369506210844	1005.0	-20.687688757503636	23.754358207972235	
1005.0	-20.687688757503636	23.754358207972235	1005.0	-17.948953811573382	25.886001179595226	
1005.0	-17.948953811573382	25.886001179595226	1005.0	-14.992342880667813	27.703423163004402	
1005.0	-14.992342880667813	27.703423163004402	1005.0	-11.853745216356819	29.18456311726625	
1005.0	-11.853745216356819	29.18456311726625	1005.0	-8.571259142628055	30.31144200974139	
1005.0	-8.571259142628055	30.31144200974139	1005.0	-5.184729593843118	31.070381057185752	
1005.0	-5.184729593843118	31.070381057185752	1005.0	-1.73526445120976	31.452167767649463	
1005.0	-1.73526445120976	31.452167767649463	1005.0	1.7352644512097635	31.452167767649463	
1005.0	1.7352644512097635	31.452167767649463	1005.0	5.184729593843118	31.070381057185752	
1005.0	5.184729593843118	31.070381057185752	1005.0	8.571259142628051	30.311442009741395	
1005.0	8.571259142628051	30.311442009741395	1005.0	11.853745216356819	29.18456311726625	
1005.0	11.853745216356819	29.18456311726625	1005.0	14.992342880667813	27.703423163004402	
1005.0	14.992342880667813	27.703423163004402	1005.0	17.948953811573386	25.886001179595223	
1005.0	17.948953811573386	25.886001179595223	1005.0	20.687688757503636	23.754358207972235	
1005.0	20.687688757503636	23.754358207972235	1005.0	23.17530318620365	21.334369506210844	
1005.0	23.17530318620365	21.334369506210844	1005.0	25.381600828320813	18.655410458946868	
1005.0	25.381600828320813	18.655410458946868	1005.0	27.27980021920981	15.750000000000004	
1005.0	27.27980021920981	15.750000000000004	945.0	27.27980021920981	15.750000000000004	
# coil 1.1.2
945.0	27.279800219209818	-15.749999999999991	945.0	25.381600828320817	-18.65541045894686	
945.0	25.381600828320817	-18.65541045894686	945.0	23.175303186203653	-21.334369506210837	
945.0	23.175303186203653	-21.334369506210837	945.0	20.687688757503636	-23.75435820797223	
945.0	20.687688757503636	-23.75435820797223	945.0	17.948953811573375	-25.88600117959523	
945.0	17.948953811573375	-25.88600117959523	945.0	14.99234288066782	-27.703423163004402	
945.0	14.99234288066782	-27.703423163004402	945.0	11.853745216356822	-29.18456311726625	
945.0	11.853745216356822	-29.18456311726625	945.0	8.571259142628046	-30.311442009741395	
945.0	8.571259142628046	-30.311442009741395	945.0	5.184729593843122	-31.070381057185752	
945.0	5.184729593843122	-31.070381057185752	945.0	1.7352644512097655	-31.452167767649463	
945.0	1.7352644512097655	-31.452167767649463	945.0	-1.7352644512097577	-31.452167767649463	
945.0	-1.7352644512097577	-31.452167767649463	945.0	-5.184729593843115	-31.070381057185752	
945.0	-5.184729593843115	-31.070381057185752	945.0	-8.571259142628053	-30.311442009741395	
945.0	-8.571259142628053	-30.311442009741395	945.0	-11.853745216356804	-29.184563117266258	
945.0	-11.853745216356804	-29.184563117266258	945.0	-14.992342880667813	-27.703423163004402	
945.0	-14.992342880667813	-27.703423163004402	945.0	-17.948953811573393	-25.88600117959522	
945.0	-17.948953811573393	-25.88600117959522	945.0	-20.687688757503633	-23.75435820797224	
945.0	-20.687688757503633	-23.75435820797224	945.0	-23.17530318620364	-21.334369506210855	
945.0	-23.17530318620364	-21.334369506210855	945.0	-25.381600828320803	-18.655410458946882	
945.0	-25.381600828320803	-18.655410458946882	945.0	-27.279800219209804	-15.75000000000001	
945.0	-27.279800219209804	-15.75000000000001	1005.0	-27.279800219209804	-15.75000000000001	
1005.0	-27.279800219209804	-15.75000000000001	1005.0	-25.381600828320803	-18.655410458946882	
1005.0	-25.381600828320803	-18.655410458946882	1005.0	-23.17530318620366	-21.334369506210834	
1005.0	-23.17530318620366	-21.334369506210834	1005.0	-20.687688757503633	-23.75435820797224	
